t,u0,v0,u1,v1,u2,v2,u3,v3,X,Y,Z,Roll,Pitch,Yaw
5422.817230224609,298,222,157,231,142,86,286,78,9.524533425009029,-34.02635029751126,-8.524117122654243,-1.6800457103491184,0.9415704222963655,-1.5054254275154002
5458.700656890869,298,229,158,238,143,94,287,86,9.569601519884733,-34.98873009453638,-8.234452571989792,-1.6064597264216045,0.9196665491185663,-1.5068161039851722
5473.301887512207,298,229,158,238,143,94,287,86,9.569601519884733,-34.98873009453638,-8.234452571989792,-1.6064597264216045,0.9196665491185663,-1.5068161039851722
5489.861488342285,299,235,157,245,143,100,287,92,9.712220858857156,-35.92688842901687,-8.067002259961779,-1.541645874923592,0.8987456290238152,-1.5069825376152748
5519.846439361572,298,240,158,250,142,106,287,97,9.745091538081661,-36.37172633122036,-7.762716467975909,-1.4965565172569713,0.8831260908084808,-1.506496916445226
5558.593988418579,299,244,158,254,143,110,288,101,9.799132968912202,-37.161260020920125,-7.64561395946352,-1.4646156944885425,0.8640842060628724,-1.5083599043978453
5582.343101501465,300,247,159,257,144,114,288,105,9.79610629711214,-37.58850434515168,-7.477444029272229,-1.4407894843511164,0.8523646078452828,-1.5086059299843844
5616.624593734741,300,250,160,260,145,118,289,109,9.783092912786865,-38.18240911928615,-7.299900603782754,-1.4189939502518971,0.8352680598745791,-1.5101969505685766
5652.859210968018,300,252,161,263,146,121,289,112,9.768817149815092,-38.59141010739487,-7.17780388078279,-1.3984768218146943,0.8268647655975538,-1.5101566116485514
5710.96134185791,300,252,160,262,145,121,289,112,9.820151806549468,-38.53070521623774,-7.170223717902625,-1.4054050427711566,0.822944995382121,-1.510141462308031
5759.119272232056,300,251,160,261,145,120,289,111,9.802286589129903,-38.36191668968999,-7.206139489378479,-1.4121703685334006,0.827226775451428,-1.510167999194507
5791.302919387817,300,250,160,260,145,119,289,110,9.78466055616893,-38.195547225976945,-7.242012561797775,-1.419079378252259,0.8314649285794162,-1.5101945693084897
