t,u0,v0,u1,v1,u2,v2,u3,v3,X,Y,Z,Roll,Pitch,Yaw
11744.273662567139,502,395,255,386,269,165,488,157,12.180012766970108,98.17881388791416,-8.3163591528867,-1.8659750552583003,-0.9931012825696379,1.307744101586953
11775.92420578003,497,400,260,389,266,164,491,161,12.63695000358713,97.6954700686837,-9.968207766055425,-1.9087961158940283,-1.0635256273030915,1.2688861282011292
11823.46773147583,493,395,263,385,265,165,495,163,12.946523059960585,97.93468048900526,-10.33931961275367,-1.9606745243976302,-1.1202493830326823,1.208972803670033
11855.242490768433,488,385,269,377,260,164,496,162,12.800545740748502,96.30578484175025,-10.03376380849706,-2.094502889280306,-1.1903255862790778,1.1372521901855686
11874.109745025635,488,385,269,377,260,164,496,162,12.800545740748502,96.30578484175025,-10.03376380849706,-2.094502889280306,-1.1903255862790778,1.1372521901855686
11889.800548553467,485,383,270,373,259,168,498,165,12.471889983185207,94.18328879760682,-10.152725260231593,-2.135514569499127,-1.2069672686996162,1.0630590355321867
11919.021368026733,483,380,272,370,256,172,503,170,12.705603851514079,92.2836283903292,-10.6794274618932,-2.2167614618785922,-1.2340083783234472,0.9114714326349073
11952.029705047607,479,374,273,365,255,174,504,177,13.253947717916908,94.22199346180923,-11.06612514412199,-2.2386421749961563,-1.2538892707014835,0.7647894454202006
12013.45443725586,476,359,278,351,253,182,505,184,13.395132763073471,92.99045261691775,-10.305761678831534,-2.37233226151259,-1.2804841743972675,0.4783042555154726
12047.20425605774,471,354,279,346,253,189,507,191,13.60279449635224,92.19785137397713,-10.596381184462132,-2.3991401344332086,-1.281139320721836,0.23621387259347884
12079.599857330322,470,349,280,341,252,202,508,202,14.270886825185249,87.5577764343679,-10.837927409476546,-2.147705105912279,-1.1504553479952475,0.5642478822944054
12127.737998962402,469,342,282,334,250,208,510,211,15.460086793690817,85.92071789482102,-10.865786026059338,-2.0235502088496364,-1.059523540354541,0.6273222184590314
12159.839153289795,466,335,283,327,250,225,513,229,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12175.85301399231,466,335,283,327,250,225,513,229,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12190.356492996216,465,329,515,250,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12224.26724433899,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12255.131006240845,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12286.54670715332,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12319.544553756714,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12351.714134216309,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12414.259195327759,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12463.427782058716,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12495.570182800293,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12514.687061309814,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12531.291246414185,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12560.178995132446,0,0,0,0,0,0,0,0,22.029640824954768,70.92196419516915,-11.642732019313637,-1.7131258542061474,-0.4822598290909547,0.9947897539278984
12593.95956993103,432,369,434,403,464,370,466,404,6.967213678439794,27.88142515615033,-8.566736080923993,0.1602120203626624,-0.41355456972971777,-1.7248504008915073
12623.130798339844,462,367,463,399,271,358,269,392,-11.384006612916512,509.2498084198965,-145.9811462094967,-1.558048465544931,0.555805711602794,1.8627264437506323
12655.413627624512,459,365,459,395,272,356,270,390,-9.602298355927953,515.9127018981117,-145.56261543416113,-1.558869321122785,0.5458178613871217,1.8712396996852911
12686.750173568726,455,361,454,391,270,386,459,211,50.00095688582807,180.88703782159703,-46.9736298111214,2.4706113345396363,-1.5106382662574362,-1.840887794338688
12719.775438308716,452,384,273,379,281,200,463,208,15.984841518192189,120.12857598511519,-18.10336351087383,-1.8003856936677332,-0.950427371781063,1.2067318123550994
12751.09314918518,448,375,274,372,278,198,463,206,15.542894795062999,119.75435539108449,-17.011735558884954,-1.840956047264632,-0.9851357246592727,1.1638666199502659
12831.092357635498,443,367,276,364,277,202,467,207,15.205162546936036,115.8042273675569,-16.370769973740757,-1.908801252959256,-1.044659744462829,1.033061555950999
12846.839189529419,443,367,276,364,277,202,467,207,15.205162546936036,115.8042273675569,-16.370769973740757,-1.908801252959256,-1.044659744462829,1.033061555950999
12862.4107837677,441,362,275,359,276,205,469,212,15.67604668714603,115.3215577021776,-16.458403546048373,-1.8770073133358511,-1.0126224209042716,0.9904899535267851
12895.35641670227,439,354,276,353,275,206,471,211,15.598111217395877,115.22316357359452,-15.557433055958358,-1.9328023052951542,-1.054120252166369,0.8842150890085003
12927.512407302856,437,347,276,345,273,208,472,213,15.19496683793781,112.11745343886996,-14.4455567721161,-1.922011118301525,-1.0291000528518168,0.8418012902179265
12959.834098815918,437,336,276,337,272,213,474,214,15.503023576444,109.85688222281729,-13.138202717480219,-1.918189184337734,-0.9676654717898209,0.8341046425388154
12991.4870262146,435,327,276,328,271,220,480,221,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13023.02074432373,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13054.047346115112,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13103.04069519043,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13133.79192352295,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13166.208505630493,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13198.690414428711,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13230.238199234009,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13263.517379760742,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13295.483350753784,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13327.231407165527,0,0,0,0,0,0,0,0,17.010332664900954,104.99578059822989,-12.765889789782607,-1.8488307750312971,-0.8521921878077654,0.7887561032549482
13359.027862548828,283,219,267,345,444,215,506,337,-12.618774267459331,6.5899712068523275,0.4877949169621547,-2.205458530535345,-0.25323663353229686,-1.6509088939615495
13391.233682632446,282,213,269,352,450,209,503,345,-13.357764971206745,6.5571218721737825,0.7429588869609463,-2.2498788576200335,-0.24124659518117433,-1.6535058860817076
13438.63844871521,281,207,269,360,454,203,503,352,-13.838921979645942,5.997106188446038,0.9473908544041918,-2.2909006456528513,-0.22618869770467984,-1.6563650454953918
13468.938112258911,456,197,462,360,490,326,499,359,-41.465564021186196,-112.45912531167832,28.48464918933883,-1.8351224251584304,-1.205425508394739,-1.9084651616420611
13503.849983215332,280,220,497,373,274,341,272,378,9.63975744186486,-97.70006023258784,28.711960222360325,2.2005345476874503,-1.4933748972073304,-1.475955272674
13534.727573394775,280,193,491,387,274,389,465,191,-0.029938316535124354,2.3763600524650688,5.9357876948338575,1.1559428345665488,-0.009196535667086924,-0.011995510194058584
13566.251993179321,280,192,484,390,274,391,469,192,0.04230845775128911,1.570502086404983,6.095286924064822,1.1208547142444325,-0.0007123203299919335,0.007640645001477347
13599.102258682251,278,190,478,389,276,389,473,190,0.014785303153833418,0.5227840978625142,6.229356736459888,1.1047763561945794,3.3084911422341e-17,-2.92809545907235e-16
13630.796909332275,277,191,474,389,277,388,476,189,0.015298671809401476,-0.15730430166689935,6.286642857016984,1.0866839882269963,-0.006132799457154495,-0.03331297309742965
13662.200689315796,277,195,470,390,277,388,479,196,0.06391770726246726,-0.6907675655692191,6.1853565853748265,1.0464822478993505,0.0049775679293136395,-0.005921860349950502
13695.232152938843,275,195,467,384,277,382,482,197,0.05850930905518137,-1.2871813240352132,6.041103468964626,1.0557451916953828,0.00832962951500538,0.0056580097677422295
13725.71349143982,274,198,464,381,277,378,482,199,0.058880319833207295,-1.5984466564864945,5.887403627725666,1.0506455744883085,0.005740188154575182,-0.01774059115022618
13775.16484260559,272,204,462,380,277,376,487,206,0.0634046245333586,-2.2506866144798465,5.711579069559524,1.021543503696441,0.009458123117696542,-0.017847689039457944
13806.557893753052,270,208,460,377,277,373,488,214,0.04554759192153268,-2.6297257421397804,5.4740944855602045,1.004504500645981,0.022509851701549972,0.034175600209956296
13838.738918304443,267,216,461,378,277,374,493,220,0.003945493377984555,-3.0635819256039216,5.352727281338366,0.9770394601188704,0.015196072968657335,0.004919729355992806
13870.787382125854,265,223,459,375,277,367,497,229,0.009629117395492326,-3.6311646398989126,5.03042758893081,0.9635923100454142,0.02289116510815249,-0.02378521606727317
13903.032541275024,263,230,457,370,277,362,498,236,-0.008738601289932202,-3.977779392009116,4.703197379802946,0.9560405687958324,0.022265882085046637,-0.029245900503886188
13934.597492218018,261,239,456,364,278,357,500,241,-0.06580832293800487,-4.352109385106483,4.360046873522914,0.951948410003166,0.0071680624861038215,-0.08837088866859867
13966.899633407593,257,240,456,356,277,348,500,247,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
13998.163223266602,255,247,277,340,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14035.25185585022,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14079.553127288818,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14117.085456848145,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14148.768663406372,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14174.515724182129,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14208.169937133789,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14239.44115638733,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14271.865129470825,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14303.813219070435,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14335.163354873657,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14367.137908935547,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14417.388677597046,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14446.388483047485,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14477.79130935669,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14510.648727416992,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14544.079065322876,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14575.257062911987,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14607.300996780396,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14639.394998550415,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14671.552181243896,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14703.070402145386,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14751.421928405762,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14786.00287437439,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14818.320751190186,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14847.931385040283,0,0,0,0,0,0,0,0,-0.10395871745294372,-4.559701913318816,3.991116222556449,0.9778668696856873,0.024913737419312954,-0.023554108191152313
14879.987239837646,258,343,256,377,472,344,475,379,21.456115985328825,148.83859743299652,-37.55817284614428,1.4799930891130342,0.241551642265062,0.3305774150226862
14918.586254119873,437,346,438,382,472,347,475,383,5.777044614502444,23.105864647731522,-5.97605998776995,0.16021132937046878,-0.5863859351039723,-1.7638617095764455
14943.296194076538,472,364,260,364,463,196,264,196,-9.011174343444267,22.006200920468082,-6.8378146356947,3.128193079332649,-0.7074489237583775,1.8614291395810927
14974.241256713867,470,345,265,351,457,152,265,156,-5.159955507865961,13.109465189709317,-7.99241603274509,2.524027787255596,-0.40473197565721064,-2.3629532169386533
15006.459474563599,469,339,264,346,455,144,263,149,-4.828078148299874,11.637264070529922,-8.368333077428368,2.4224957026746683,-0.3141298520574299,-1.979867578550906
15056.994438171387,470,338,437,339,457,137,427,139,-63.754453425814425,-258.05296718380987,-59.41364186698482,1.273643863620545,1.2258316096546487,-1.794093468715041
15084.51247215271,467,343,267,348,458,142,262,147,-4.720692099578276,12.772597877156702,-8.28734558508417,2.460181901392364,-0.35126053167176785,-2.0478338055634366
15105.452060699463,467,343,267,348,458,142,262,147,-4.720692099578276,12.772597877156702,-8.28734558508417,2.460181901392364,-0.35126053167176785,-2.0478338055634366
15125.649452209473,466,342,267,347,459,147,263,151,-4.861629443901199,13.299661676104556,-7.991515994233636,2.4774640287049907,-0.37728278415704436,-2.146249500545181
15149.245738983154,466,328,262,145,457,138,464,299,9.893380281961267,33.16819056997797,-4.202982165637482,-0.023182903723246235,-0.20639990259226332,1.3032722109105694
15219.024896621704,460,324,260,143,458,134,271,332,0.07991699175888589,1.2457263263563032,-6.263491122150142,-1.6018883556870225,0.08260792637325405,2.9340262691623216
15247.291088104248,458,313,257,140,463,131,275,323,0.16851333627862686,2.4035782462154645,-5.996690728842987,-1.6359863168045752,0.08904482105285778,2.9442911400828256
15279.978513717651,456,308,256,138,467,129,277,319,0.18429102974798817,3.13325876690031,-5.874412070995756,-1.649048257763955,0.09245893388077343,2.9545953993112852
15319.059610366821,457,309,257,140,470,131,278,319,0.1849495107622191,3.266636628844358,-5.81585693462889,-1.6322964877151174,0.08710160593507385,2.95408186874122
15343.538522720337,459,312,258,144,477,135,278,319,0.1413262907540347,3.5098559613286273,-5.730490758310059,-1.5969239534130804,0.07396166779981347,2.929991847350999
15393.864154815674,457,313,256,149,483,141,277,318,0.11702055378429199,4.035705223387591,-5.525222350314076,-1.5565038415716315,0.05957883593442504,2.9494571746668847
15423.012018203735,454,304,257,157,487,153,278,308,0.13064059296177044,4.310801331222991,-4.803686519712653,-1.5583526761455517,0.034960837622478064,3.060496817053655
15438.912391662598,454,304,257,157,487,153,278,308,0.13064059296177044,4.310801331222991,-4.803686519712653,-1.5583526761455517,0.034960837622478064,3.060496817053655
15456.180572509766,455,284,253,157,491,147,279,291,-0.010966796660083378,5.800533359638147,-4.383035631502605,-1.6495455922538358,0.08184480760392757,2.742178430245343
15487.475395202637,455,276,250,163,499,152,281,281,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15519.474983215332,503,163,455,266,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15555.903673171997,0,0,0,0,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15619.22287940979,0,0,0,0,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15647.463083267212,0,0,0,0,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15680.409908294678,0,0,0,0,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15728.233337402344,0,0,0,0,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15758.452653884888,0,0,0,0,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15773.030757904053,0,0,0,0,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15791.205644607544,0,0,0,0,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15822.552919387817,546,300,530,274,0,0,0,0,-0.058565853876835994,7.245480661047049,-3.9146907365584753,-1.6544525579066993,0.08011461911071618,2.5577530809464246
15856.061458587646,547,314,531,282,478,175,484,186,113.21376362350159,335.1902665271845,38.47920938351491,-1.4623378179716937,-0.8281317855166986,1.2549434245295703
15886.189937591553,541,332,529,297,483,168,502,333,7.0483411156756635,17.033047096517883,-4.548796986837903,-0.3931711541446867,0.3266594812888494,1.3792345768405676
15919.862031936646,535,345,525,307,492,185,0,0,7.0483411156756635,17.033047096517883,-4.548796986837903,-0.3931711541446867,0.3266594812888494,1.3792345768405676
15951.3099193573,495,355,488,317,297,326,297,364,107.47789217666114,426.8550009833734,-90.10859576351609,1.253466923983992,-0.5178779658876692,-2.172642359094911
16029.911041259766,299,378,527,376,0,0,0,0,107.47789217666114,426.8550009833734,-90.10859576351609,1.253466923983992,-0.5178779658876692,-2.172642359094911
16062.37530708313,300,383,523,381,296,170,506,163,1.6513008902123527,-12.573367860264199,-30.212510268285655,-1.5830375709447195,-0.0598537784111796,-1.752256606126592
16078.62114906311,300,383,523,381,296,170,506,163,1.6513008902123527,-12.573367860264199,-30.212510268285655,-1.5830375709447195,-0.0598537784111796,-1.752256606126592
16094.916820526123,301,385,519,383,295,174,510,164,1.9014046658383084,-10.24960347879965,-30.584382135781865,-1.5814954684043614,-0.07034641100426872,-1.7508805281791975
16125.566959381104,301,387,517,385,295,177,515,169,1.8244563109234484,-8.454940103518727,-30.045611213074288,-1.5834407099121424,-0.08182557849079086,-1.7533849894368647
16157.956838607788,302,384,511,386,295,182,521,178,1.8667113851296815,-5.3352549260968765,-29.373178930238076,-1.5883564505370371,-0.09632977992647637,-1.753431976598447
16190.337419509888,303,386,506,388,294,192,529,190,2.1911122018577025,-2.9848599359705332,-28.27927478120869,-1.5913232509995974,-0.12065268258939461,-1.7545356804528405
16221.989154815674,303,382,503,388,292,203,537,205,2.816743667410705,-3.0097548942173304,-26.428095766818004,-1.5974498549624936,-0.1401821049084782,-1.7529819891876663
16254.44746017456,305,376,499,381,292,215,542,215,3.67769406954994,-5.070945392477416,-24.8252459970854,-1.5940216242867031,-0.14976705661633308,-1.7492115977892486
16286.535263061523,305,370,497,379,293,228,548,231,5.811365106570703,-22.09804493250217,-23.028035206055133,-1.5960006118222836,-0.1658002873913315,-1.7364240613257802
16320.131778717041,305,367,494,375,293,239,551,244,113.12235995066143,-872.2701258370087,-23.278123393366663,1.6023724200350893,-0.18822586637697716,0.8986666028808595
16367.015600204468,305,362,494,369,293,245,554,251,-8.015101641864062,88.59135844021412,-18.98551717765547,-1.5925357440650805,-0.14925673360952957,-1.7995615358770798
16398.786067962646,307,355,492,362,293,253,554,260,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16430.975437164307,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16464.131593704224,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16495.116233825684,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16526.214122772217,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16558.985948562622,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16591.4409160614,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16622.679233551025,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16654.84595298767,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16703.417778015137,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16733.497858047485,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16768.578052520752,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16799.753665924072,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16831.700325012207,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16864.19653892517,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16896.106481552124,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16928.275108337402,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
16961.75241470337,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
17009.013652801514,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
17048.655033111572,0,0,0,0,0,0,0,0,-2.352701187643108,46.89528033552884,-17.303606367060826,-1.5944826279935813,-0.16210998530517315,-1.7791368393882057
17070.518970489502,466,254,498,255,510,380,555,381,40.84937363816432,99.23238708329617,-23.98168753170064,1.5129948225906007,0.9981415457576059,1.004809120307276
17102.79369354248,464,247,496,249,507,383,549,384,45.325244777070615,111.58524373522243,-28.02415352920005,1.5458576668992765,1.0378132806566716,1.0421915478127066
17134.986400604248,0,0,0,0,0,0,0,0,45.325244777070615,111.58524373522243,-28.02415352920005,1.5458576668992765,1.0378132806566716,1.0421915478127066
17171.883821487427,0,0,0,0,0,0,0,0,45.325244777070615,111.58524373522243,-28.02415352920005,1.5458576668992765,1.0378132806566716,1.0421915478127066
17199.236392974854,0,0,0,0,0,0,0,0,45.325244777070615,111.58524373522243,-28.02415352920005,1.5458576668992765,1.0378132806566716,1.0421915478127066
17231.935501098633,478,344,483,381,514,344,520,380,6.317642051978394,19.083609634430744,-4.856260982731952,0.14861823932650833,-0.5945258090847524,-1.8449693060682266
17263.79156112671,509,342,513,377,299,344,299,381,79.74962229530853,723.8115334738852,-183.04750719702017,-1.662274038718725,0.3848396511351694,2.411504294090195
17294.482231140137,508,376,493,173,296,380,298,175,29.25712835372167,-12.47665460056065,-6.4284885372021705,0.5115365457248102,-0.12036870838497991,-1.6874673044426385
17342.1311378479,499,371,497,171,295,375,293,173,28.51240718214089,-9.323578612471998,-5.344802669315439,0.41344434402633196,-0.15999550403554094,-1.688030895216726
17375.426530838013,489,364,501,170,294,367,289,172,27.142295997952793,-7.2881756833249085,-4.535191045154312,0.29405757840224683,-0.18916075855730669,-1.6864398933273277
17407.342195510864,485,357,509,172,293,360,285,174,26.555213404135475,-5.983812211690925,-3.7790069034739453,0.20239502882471694,-0.22490329727093594,-1.6877280245525845
17439.112901687622,480,352,515,180,293,354,283,182,25.86017140714602,-6.362396371610217,-3.073294216981499,0.1083301314962114,-0.29718585275145765,-1.6868471967599359
17471.61030769348,474,349,522,197,292,349,284,197,25.344801192533534,-8.536205163715106,-2.5827210584816376,-0.051625053244581005,-0.4210286863151913,-1.6834242162248454
17503.947734832764,472,345,526,212,290,344,282,210,25.83425510146322,-10.36341442768827,-2.0808840903170296,-0.10876465951407588,-0.527600223631059,-1.6799734720398019
17535.6867313385,470,330,528,215,291,332,280,217,25.79343744697675,-10.305499679191005,-1.1868053371963938,-0.13315015334117214,-0.5525875942778704,-1.6797516216841746
17566.272497177124,291,320,279,224,0,0,0,0,25.79343744697675,-10.305499679191005,-1.1868053371963938,-0.13315015334117214,-0.5525875942778704,-1.6797516216841746
17599.34115409851,0,0,0,0,0,0,0,0,25.79343744697675,-10.305499679191005,-1.1868053371963938,-0.13315015334117214,-0.5525875942778704,-1.6797516216841746
